"year","month","city","state","timezone","origin","name","lat","lng","Average Delay (Min)","Proportion of Cancelled Flights"
2022,4,"Atlanta","GA","America/New_York","ATL","Alaska Airlines Inc.",33.7628,-84.422,12.1891891891892,0.108433734939759
2022,4,"Atlanta","GA","America/New_York","ATL","American Airlines Inc.",33.7628,-84.422,13.7579143389199,0.0271739130434783
2022,4,"Atlanta","GA","America/New_York","ATL","Delta Air Lines Inc.",33.7628,-84.422,13.3314888164026,0.0115154306771073
2022,4,"Atlanta","GA","America/New_York","ATL","Frontier Airlines Inc.",33.7628,-84.422,29.3552311435523,0.0329411764705882
2022,4,"Atlanta","GA","America/New_York","ATL","JetBlue Airways",33.7628,-84.422,44.6762589928058,0.0855263157894737
2022,4,"Atlanta","GA","America/New_York","ATL","Southwest Airlines Co.",33.7628,-84.422,17.0970600080548,0.0127236580516899
2022,4,"Atlanta","GA","America/New_York","ATL","Spirit Air Lines",33.7628,-84.422,24.7180277349769,0.102351313969571
2022,4,"Atlanta","GA","America/New_York","ATL","United Air Lines Inc.",33.7628,-84.422,15.3218390804598,0.00760456273764259
2022,4,"Charlotte","NC","America/New_York","CLT","American Airlines Inc.",35.2083,-80.8303,11.6256562121416,0.0179775280898876
2022,4,"Charlotte","NC","America/New_York","CLT","Delta Air Lines Inc.",35.2083,-80.8303,11.7886977886978,0.00245098039215686
2022,4,"Charlotte","NC","America/New_York","CLT","Frontier Airlines Inc.",35.2083,-80.8303,25.378640776699,0.0373831775700935
2022,4,"Charlotte","NC","America/New_York","CLT","JetBlue Airways",35.2083,-80.8303,11.5,0.127272727272727
2022,4,"Charlotte","NC","America/New_York","CLT","Southwest Airlines Co.",35.2083,-80.8303,13.5572139303483,0
2022,4,"Charlotte","NC","America/New_York","CLT","Spirit Air Lines",35.2083,-80.8303,23.4183673469388,0.0754716981132075
2022,4,"Chicago","IL","America/Chicago","ORD","Alaska Airlines Inc.",41.8375,-87.6866,17.1059322033898,0.0852713178294574
2022,4,"Chicago","IL","America/Chicago","ORD","American Airlines Inc.",41.8375,-87.6866,15.1875168873277,0.0242552069601898
2022,4,"Chicago","IL","America/Chicago","ORD","Delta Air Lines Inc.",41.8375,-87.6866,13.5476493011436,0.010062893081761
2022,4,"Chicago","IL","America/Chicago","ORD","Frontier Airlines Inc.",41.8375,-87.6866,28.4251968503937,0.0305343511450382
2022,4,"Chicago","IL","America/Chicago","ORD","JetBlue Airways",41.8375,-87.6866,17.34375,0.135135135135135
2022,4,"Chicago","IL","America/Chicago","ORD","Southwest Airlines Co.",41.8375,-87.6866,24.0786369593709,0.0304955527318933
2022,4,"Chicago","IL","America/Chicago","ORD","Spirit Air Lines",41.8375,-87.6866,32.5459363957597,0.0766721044045677
2022,4,"Chicago","IL","America/Chicago","ORD","United Air Lines Inc.",41.8375,-87.6866,13.8934841982052,0.0113789778206365
2022,4,"Dallas","TX","America/Chicago","DFW","Alaska Airlines Inc.",32.7935,-96.7667,10.9328358208955,0.049645390070922
2022,4,"Dallas","TX","America/Chicago","DFW","American Airlines Inc.",32.7935,-96.7667,17.8984817998903,0.0163727959697733
2022,4,"Dallas","TX","America/Chicago","DFW","Delta Air Lines Inc.",32.7935,-96.7667,15.0976394849785,0.00956429330499469
2022,4,"Dallas","TX","America/Chicago","DFW","Frontier Airlines Inc.",32.7935,-96.7667,22.3194444444444,0.0181818181818182
2022,4,"Dallas","TX","America/Chicago","DFW","JetBlue Airways",32.7935,-96.7667,52.843137254902,0.0555555555555556
2022,4,"Dallas","TX","America/Chicago","DFW","Spirit Air Lines",32.7935,-96.7667,32.6023856858847,0.0685185185185185
2022,4,"Dallas","TX","America/Chicago","DFW","United Air Lines Inc.",32.7935,-96.7667,17.2675044883303,0.0159010600706714
2022,4,"Denver","CO","America/Denver","DEN","Alaska Airlines Inc.",39.762,-104.8758,10.0932203389831,0.056
2022,4,"Denver","CO","America/Denver","DEN","Allegiant Air",39.762,-104.8758,15.4411764705882,0
2022,4,"Denver","CO","America/Denver","DEN","American Airlines Inc.",39.762,-104.8758,13.6372093023256,0.0137614678899083
2022,4,"Denver","CO","America/Denver","DEN","Delta Air Lines Inc.",39.762,-104.8758,14.2484774665043,0.0132211538461538
2022,4,"Denver","CO","America/Denver","DEN","Frontier Airlines Inc.",39.762,-104.8758,12.224429727741,0.00947521865889213
2022,4,"Denver","CO","America/Denver","DEN","JetBlue Airways",39.762,-104.8758,36.3131313131313,0.0747663551401869
2022,4,"Denver","CO","America/Denver","DEN","Southwest Airlines Co.",39.762,-104.8758,23.5284605433376,0.0115089514066496
2022,4,"Denver","CO","America/Denver","DEN","Spirit Air Lines",39.762,-104.8758,21.9262295081967,0.186666666666667
2022,4,"Denver","CO","America/Denver","DEN","United Air Lines Inc.",39.762,-104.8758,13.1363844393593,0.00455580865603645
2022,4,"Las Vegas","NV","America/Los_Angeles","LAS","Alaska Airlines Inc.",36.2333,-115.2654,12.7616707616708,0.068649885583524
2022,4,"Las Vegas","NV","America/Los_Angeles","LAS","Allegiant Air",36.2333,-115.2654,17.8567530695771,0.0317040951122853
2022,4,"Las Vegas","NV","America/Los_Angeles","LAS","American Airlines Inc.",36.2333,-115.2654,13.0459330143541,0.0150801131008483
2022,4,"Las Vegas","NV","America/Los_Angeles","LAS","Delta Air Lines Inc.",36.2333,-115.2654,13.758407079646,0.00615655233069481
2022,4,"Las Vegas","NV","America/Los_Angeles","LAS","Frontier Airlines Inc.",36.2333,-115.2654,19.544315129812,0.0149911816578483
2022,4,"Las Vegas","NV","America/Los_Angeles","LAS","Hawaiian Airlines Inc.",36.2333,-115.2654,6.1588785046729,0
2022,4,"Las Vegas","NV","America/Los_Angeles","LAS","JetBlue Airways",36.2333,-115.2654,46.8636363636364,0.047244094488189
2022,4,"Las Vegas","NV","America/Los_Angeles","LAS","Southwest Airlines Co.",36.2333,-115.2654,21.4569386331939,0.00709710922624199
2022,4,"Las Vegas","NV","America/Los_Angeles","LAS","Spirit Air Lines",36.2333,-115.2654,20.9562773266708,0.0929178470254958
2022,4,"Las Vegas","NV","America/Los_Angeles","LAS","United Air Lines Inc.",36.2333,-115.2654,11.1989247311828,0.0116896918172157
2022,4,"Los Angeles","CA","America/Los_Angeles","LAX","Alaska Airlines Inc.",34.1141,-118.4068,11.374541003672,0.0809898762654668
2022,4,"Los Angeles","CA","America/Los_Angeles","LAX","Allegiant Air",34.1141,-118.4068,14.1238938053097,0.0341880341880342
2022,4,"Los Angeles","CA","America/Los_Angeles","LAX","American Airlines Inc.",34.1141,-118.4068,15.6464688675303,0.0107482430756511
2022,4,"Los Angeles","CA","America/Los_Angeles","LAX","Delta Air Lines Inc.",34.1141,-118.4068,16.0583543240974,0.00542797494780793
2022,4,"Los Angeles","CA","America/Los_Angeles","LAX","Hawaiian Airlines Inc.",34.1141,-118.4068,9.95555555555556,0
2022,4,"Los Angeles","CA","America/Los_Angeles","LAX","JetBlue Airways",34.1141,-118.4068,29.905788876277,0.0329308452250274
2022,4,"Los Angeles","CA","America/Los_Angeles","LAX","Southwest Airlines Co.",34.1141,-118.4068,16.5289823958781,0.0072463768115942
2022,4,"Los Angeles","CA","America/Los_Angeles","LAX","Spirit Air Lines",34.1141,-118.4068,22.6038575667656,0.101333333333333
2022,4,"Los Angeles","CA","America/Los_Angeles","LAX","United Air Lines Inc.",34.1141,-118.4068,9.70972495088409,0.00924574209245742
2022,4,"Miami","FL","America/New_York","MIA","American Airlines Inc.",25.784,-80.2101,20.5863471003638,0.0420254202542025
2022,4,"Miami","FL","America/New_York","MIA","Delta Air Lines Inc.",25.784,-80.2101,33.071129707113,0.0271370420624152
2022,4,"Miami","FL","America/New_York","MIA","Frontier Airlines Inc.",25.784,-80.2101,24.3228840125392,0.042042042042042
2022,4,"Miami","FL","America/New_York","MIA","JetBlue Airways",25.784,-80.2101,34.7465753424658,0.0959752321981424
2022,4,"Miami","FL","America/New_York","MIA","Southwest Airlines Co.",25.784,-80.2101,27.780198019802,0.0507518796992481
2022,4,"Miami","FL","America/New_York","MIA","Spirit Air Lines",25.784,-80.2101,26.3202357563851,0.100706713780919
2022,4,"Miami","FL","America/New_York","MIA","United Air Lines Inc.",25.784,-80.2101,30.0233009708738,0.0134099616858238
2022,4,"Orlando","FL","America/New_York","MCO","Alaska Airlines Inc.",28.4773,-81.337,18.8187134502924,0.0284090909090909
2022,4,"Orlando","FL","America/New_York","MCO","American Airlines Inc.",28.4773,-81.337,19.2457813646368,0.0292022792022792
2022,4,"Orlando","FL","America/New_York","MCO","Delta Air Lines Inc.",28.4773,-81.337,22.869592476489,0.0244648318042813
2022,4,"Orlando","FL","America/New_York","MCO","Frontier Airlines Inc.",28.4773,-81.337,44.2710843373494,0.043778801843318
2022,4,"Orlando","FL","America/New_York","MCO","Hawaiian Airlines Inc.",28.4773,-81.337,33.9230769230769,0
2022,4,"Orlando","FL","America/New_York","MCO","JetBlue Airways",28.4773,-81.337,47.1867132867133,0.0815671162491972
2022,4,"Orlando","FL","America/New_York","MCO","Southwest Airlines Co.",28.4773,-81.337,18.7398926654741,0.052863436123348
2022,4,"Orlando","FL","America/New_York","MCO","Spirit Air Lines",28.4773,-81.337,29.2468714448237,0.0895908855515277
2022,4,"Orlando","FL","America/New_York","MCO","United Air Lines Inc.",28.4773,-81.337,23.3813481071099,0.00914913083257091
2022,4,"Phoenix","AZ","America/Phoenix","PHX","Alaska Airlines Inc.",33.5722,-112.0892,7.14204545454545,0.0382513661202186
2022,4,"Phoenix","AZ","America/Phoenix","PHX","Allegiant Air",33.5722,-112.0892,18.4615384615385,0.037037037037037
2022,4,"Phoenix","AZ","America/Phoenix","PHX","American Airlines Inc.",33.5722,-112.0892,12.0424466121803,0.00810669456066946
2022,4,"Phoenix","AZ","America/Phoenix","PHX","Delta Air Lines Inc.",33.5722,-112.0892,11.3149309912171,0.00623441396508728
2022,4,"Phoenix","AZ","America/Phoenix","PHX","Frontier Airlines Inc.",33.5722,-112.0892,19.0505617977528,0.0246575342465753
2022,4,"Phoenix","AZ","America/Phoenix","PHX","Hawaiian Airlines Inc.",33.5722,-112.0892,71.5333333333333,0
2022,4,"Phoenix","AZ","America/Phoenix","PHX","JetBlue Airways",33.5722,-112.0892,67.195652173913,0.08
2022,4,"Phoenix","AZ","America/Phoenix","PHX","Southwest Airlines Co.",33.5722,-112.0892,19.411002548853,0.00905072616291307
2022,4,"Phoenix","AZ","America/Phoenix","PHX","Spirit Air Lines",33.5722,-112.0892,29.5166666666667,0.166666666666667
2022,4,"Phoenix","AZ","America/Phoenix","PHX","United Air Lines Inc.",33.5722,-112.0892,10.6202090592334,0.0069204152249135
2022,5,"Atlanta","GA","America/New_York","ATL","Alaska Airlines Inc.",33.7628,-84.422,10.9634146341463,0.0238095238095238
2022,5,"Atlanta","GA","America/New_York","ATL","American Airlines Inc.",33.7628,-84.422,17.207619047619,0.0112994350282486
2022,5,"Atlanta","GA","America/New_York","ATL","Delta Air Lines Inc.",33.7628,-84.422,11.7399529833203,0.0235024048972453
2022,5,"Atlanta","GA","America/New_York","ATL","Frontier Airlines Inc.",33.7628,-84.422,32.6707317073171,0.015015015015015
2022,5,"Atlanta","GA","America/New_York","ATL","JetBlue Airways",33.7628,-84.422,22.3645833333333,0.0204081632653061
2022,5,"Atlanta","GA","America/New_York","ATL","Southwest Airlines Co.",33.7628,-84.422,13.4731543624161,0.0044543429844098
2022,5,"Atlanta","GA","America/New_York","ATL","Spirit Air Lines",33.7628,-84.422,14.3267080745342,0.0134803921568627
2022,5,"Atlanta","GA","America/New_York","ATL","United Air Lines Inc.",33.7628,-84.422,18.9784615384615,0.0384615384615385
2022,5,"Charlotte","NC","America/New_York","CLT","American Airlines Inc.",35.2083,-80.8303,17.5431891697616,0.0119554924242424
2022,5,"Charlotte","NC","America/New_York","CLT","Delta Air Lines Inc.",35.2083,-80.8303,12.1025641025641,0.00636942675159236
2022,5,"Charlotte","NC","America/New_York","CLT","Frontier Airlines Inc.",35.2083,-80.8303,30.3039215686275,0.0192307692307692
2022,5,"Charlotte","NC","America/New_York","CLT","JetBlue Airways",35.2083,-80.8303,13.8378378378378,0
2022,5,"Charlotte","NC","America/New_York","CLT","Southwest Airlines Co.",35.2083,-80.8303,11.5825242718447,0.0143540669856459
2022,5,"Charlotte","NC","America/New_York","CLT","Spirit Air Lines",35.2083,-80.8303,37.7130434782609,0.0416666666666667
2022,5,"Charlotte","NC","America/New_York","CLT","United Air Lines Inc.",35.2083,-80.8303,36.7636363636364,0
2022,5,"Chicago","IL","America/Chicago","ORD","Alaska Airlines Inc.",41.8375,-87.6866,15.9921875,0.0857142857142857
2022,5,"Chicago","IL","America/Chicago","ORD","American Airlines Inc.",41.8375,-87.6866,16.5022277227723,0.0155945419103314
2022,5,"Chicago","IL","America/Chicago","ORD","Delta Air Lines Inc.",41.8375,-87.6866,11.2172284644195,0.0314389359129383
2022,5,"Chicago","IL","America/Chicago","ORD","Frontier Airlines Inc.",41.8375,-87.6866,32.2131147540984,0.0317460317460317
2022,5,"Chicago","IL","America/Chicago","ORD","JetBlue Airways",41.8375,-87.6866,18.0588235294118,0
2022,5,"Chicago","IL","America/Chicago","ORD","Southwest Airlines Co.",41.8375,-87.6866,18.6888888888889,0.00856793145654835
2022,5,"Chicago","IL","America/Chicago","ORD","Spirit Air Lines",41.8375,-87.6866,18.3814432989691,0.0267558528428094
2022,5,"Chicago","IL","America/Chicago","ORD","United Air Lines Inc.",41.8375,-87.6866,12.2254120148857,0.0089567966280295
2022,5,"Dallas","TX","America/Chicago","DFW","Alaska Airlines Inc.",32.7935,-96.7667,10.6933333333333,0.0445859872611465
2022,5,"Dallas","TX","America/Chicago","DFW","American Airlines Inc.",32.7935,-96.7667,16.8713579826205,0.0135305487856122
2022,5,"Dallas","TX","America/Chicago","DFW","Delta Air Lines Inc.",32.7935,-96.7667,13.078781512605,0.0215827338129496
2022,5,"Dallas","TX","America/Chicago","DFW","Frontier Airlines Inc.",32.7935,-96.7667,24.5071633237822,0.0056980056980057
2022,5,"Dallas","TX","America/Chicago","DFW","JetBlue Airways",32.7935,-96.7667,12.2741935483871,0
2022,5,"Dallas","TX","America/Chicago","DFW","Spirit Air Lines",32.7935,-96.7667,22.5885167464115,0.0110410094637224
2022,5,"Dallas","TX","America/Chicago","DFW","United Air Lines Inc.",32.7935,-96.7667,15.7612403100775,0.0242057488653555
2022,5,"Denver","CO","America/Denver","DEN","Alaska Airlines Inc.",39.762,-104.8758,11.440251572327,0.0185185185185185
2022,5,"Denver","CO","America/Denver","DEN","Allegiant Air",39.762,-104.8758,28.9444444444444,0.027027027027027
2022,5,"Denver","CO","America/Denver","DEN","American Airlines Inc.",39.762,-104.8758,14.3016591251885,0.0119225037257824
2022,5,"Denver","CO","America/Denver","DEN","Delta Air Lines Inc.",39.762,-104.8758,15.6404624277457,0.041019955654102
2022,5,"Denver","CO","America/Denver","DEN","Frontier Airlines Inc.",39.762,-104.8758,16.0102040816327,0.0078740157480315
2022,5,"Denver","CO","America/Denver","DEN","JetBlue Airways",39.762,-104.8758,27.8039215686275,0.0129032258064516
2022,5,"Denver","CO","America/Denver","DEN","Southwest Airlines Co.",39.762,-104.8758,17.6719624754123,0.00810445745159838
2022,5,"Denver","CO","America/Denver","DEN","Spirit Air Lines",39.762,-104.8758,16.2328767123288,0.0135135135135135
2022,5,"Denver","CO","America/Denver","DEN","United Air Lines Inc.",39.762,-104.8758,16.290098863804,0.0161149825783972
2022,5,"Las Vegas","NV","America/Los_Angeles","LAS","Alaska Airlines Inc.",36.2333,-115.2654,8.15180722891566,0.0503432494279176
2022,5,"Las Vegas","NV","America/Los_Angeles","LAS","Allegiant Air",36.2333,-115.2654,17.4846461949266,0.0144736842105263
2022,5,"Las Vegas","NV","America/Los_Angeles","LAS","American Airlines Inc.",36.2333,-115.2654,15.639185257032,0.00674373795761079
2022,5,"Las Vegas","NV","America/Los_Angeles","LAS","Delta Air Lines Inc.",36.2333,-115.2654,14.7474489795918,0.021630615640599
2022,5,"Las Vegas","NV","America/Los_Angeles","LAS","Frontier Airlines Inc.",36.2333,-115.2654,21.0801011804384,0.00753138075313808
2022,5,"Las Vegas","NV","America/Los_Angeles","LAS","Hawaiian Airlines Inc.",36.2333,-115.2654,5.55357142857143,0
2022,5,"Las Vegas","NV","America/Los_Angeles","LAS","JetBlue Airways",36.2333,-115.2654,23.8827361563518,0.00647249190938511
2022,5,"Las Vegas","NV","America/Los_Angeles","LAS","Southwest Airlines Co.",36.2333,-115.2654,16.1303924748621,0.00772449308014162
2022,5,"Las Vegas","NV","America/Los_Angeles","LAS","Spirit Air Lines",36.2333,-115.2654,18.3349619978284,0.0186467767714438
2022,5,"Las Vegas","NV","America/Los_Angeles","LAS","United Air Lines Inc.",36.2333,-115.2654,12.32995951417,0.0139720558882236
2022,5,"Los Angeles","CA","America/Los_Angeles","LAX","Alaska Airlines Inc.",34.1141,-118.4068,10.4382871536524,0.0375757575757576
2022,5,"Los Angeles","CA","America/Los_Angeles","LAX","Allegiant Air",34.1141,-118.4068,11.8782608695652,0.0254237288135593
2022,5,"Los Angeles","CA","America/Los_Angeles","LAX","American Airlines Inc.",34.1141,-118.4068,13.6296743063932,0.00876843363889996
2022,5,"Los Angeles","CA","America/Los_Angeles","LAX","Delta Air Lines Inc.",34.1141,-118.4068,15.3954418232707,0.0302442807289647
2022,5,"Los Angeles","CA","America/Los_Angeles","LAX","Hawaiian Airlines Inc.",34.1141,-118.4068,7.09139784946237,0
2022,5,"Los Angeles","CA","America/Los_Angeles","LAX","JetBlue Airways",34.1141,-118.4068,17.4454545454545,0.00201612903225806
2022,5,"Los Angeles","CA","America/Los_Angeles","LAX","Southwest Airlines Co.",34.1141,-118.4068,10.8641676743249,0.00680544435548439
2022,5,"Los Angeles","CA","America/Los_Angeles","LAX","Spirit Air Lines",34.1141,-118.4068,13.6335195530726,0.0143171806167401
2022,5,"Los Angeles","CA","America/Los_Angeles","LAX","United Air Lines Inc.",34.1141,-118.4068,8.71442687747036,0.0155642023346304
2022,5,"Miami","FL","America/New_York","MIA","American Airlines Inc.",25.784,-80.2101,19.1150239633257,0.0265720081135903
2022,5,"Miami","FL","America/New_York","MIA","Delta Air Lines Inc.",25.784,-80.2101,25.0524137931034,0.0447957839262187
2022,5,"Miami","FL","America/New_York","MIA","Frontier Airlines Inc.",25.784,-80.2101,23.5913978494624,0.00711743772241993
2022,5,"Miami","FL","America/New_York","MIA","JetBlue Airways",25.784,-80.2101,22.84,0.0210843373493976
2022,5,"Miami","FL","America/New_York","MIA","Southwest Airlines Co.",25.784,-80.2101,17.7234782608696,0.00519031141868512
2022,5,"Miami","FL","America/New_York","MIA","Spirit Air Lines",25.784,-80.2101,17.8030560271647,0.0183333333333333
2022,5,"Miami","FL","America/New_York","MIA","United Air Lines Inc.",25.784,-80.2101,29.4613821138211,0.031496062992126
2022,5,"Orlando","FL","America/New_York","MCO","Alaska Airlines Inc.",28.4773,-81.337,9.09444444444444,0.010989010989011
2022,5,"Orlando","FL","America/New_York","MCO","American Airlines Inc.",28.4773,-81.337,16.5058580289456,0.016271186440678
2022,5,"Orlando","FL","America/New_York","MCO","Delta Air Lines Inc.",28.4773,-81.337,15.7675744141862,0.034841075794621
2022,5,"Orlando","FL","America/New_York","MCO","Frontier Airlines Inc.",28.4773,-81.337,27.9962714392245,0.0183016105417277
2022,5,"Orlando","FL","America/New_York","MCO","Hawaiian Airlines Inc.",28.4773,-81.337,28.1538461538462,0
2022,5,"Orlando","FL","America/New_York","MCO","JetBlue Airways",28.4773,-81.337,29.8675637393768,0.0262068965517241
2022,5,"Orlando","FL","America/New_York","MCO","Southwest Airlines Co.",28.4773,-81.337,13.6307135810589,0.00620915032679739
2022,5,"Orlando","FL","America/New_York","MCO","Spirit Air Lines",28.4773,-81.337,23.433562992126,0.0249520153550864
2022,5,"Orlando","FL","America/New_York","MCO","United Air Lines Inc.",28.4773,-81.337,16.816814159292,0.0216450216450216
2022,5,"Phoenix","AZ","America/Phoenix","PHX","Alaska Airlines Inc.",33.5722,-112.0892,3.60119047619048,0.0204081632653061
2022,5,"Phoenix","AZ","America/Phoenix","PHX","Allegiant Air",33.5722,-112.0892,12.1923076923077,0
2022,5,"Phoenix","AZ","America/Phoenix","PHX","American Airlines Inc.",33.5722,-112.0892,10.2818503538928,0.00327538422776518
2022,5,"Phoenix","AZ","America/Phoenix","PHX","Delta Air Lines Inc.",33.5722,-112.0892,11.4923076923077,0.0464547677261614
2022,5,"Phoenix","AZ","America/Phoenix","PHX","Frontier Airlines Inc.",33.5722,-112.0892,16.706329113924,0.00503778337531486
2022,5,"Phoenix","AZ","America/Phoenix","PHX","Hawaiian Airlines Inc.",33.5722,-112.0892,9.29032258064516,0
2022,5,"Phoenix","AZ","America/Phoenix","PHX","JetBlue Airways",33.5722,-112.0892,31.9036144578313,0.0119047619047619
2022,5,"Phoenix","AZ","America/Phoenix","PHX","Southwest Airlines Co.",33.5722,-112.0892,13.479327117957,0.00363489499192246
2022,5,"Phoenix","AZ","America/Phoenix","PHX","Spirit Air Lines",33.5722,-112.0892,20.0208333333333,0.0204081632653061
2022,5,"Phoenix","AZ","America/Phoenix","PHX","United Air Lines Inc.",33.5722,-112.0892,10.7253044654939,0.0120320855614973
2022,6,"Atlanta","GA","America/New_York","ATL","Alaska Airlines Inc.",33.7628,-84.422,6.93333333333333,0.025974025974026
2022,6,"Atlanta","GA","America/New_York","ATL","American Airlines Inc.",33.7628,-84.422,32.6477732793522,0.0572519083969466
2022,6,"Atlanta","GA","America/New_York","ATL","Delta Air Lines Inc.",33.7628,-84.422,16.166782729805,0.0310936182175991
2022,6,"Atlanta","GA","America/New_York","ATL","Frontier Airlines Inc.",33.7628,-84.422,32.1383928571429,0.0175438596491228
2022,6,"Atlanta","GA","America/New_York","ATL","JetBlue Airways",33.7628,-84.422,56.7142857142857,0.0454545454545455
2022,6,"Atlanta","GA","America/New_York","ATL","Southwest Airlines Co.",33.7628,-84.422,19.0374372829024,0.0106911034746086
2022,6,"Atlanta","GA","America/New_York","ATL","Spirit Air Lines",33.7628,-84.422,19.3459037711313,0.00774193548387097
2022,6,"Atlanta","GA","America/New_York","ATL","United Air Lines Inc.",33.7628,-84.422,28.4861460957179,0.0547619047619048
2022,6,"Charlotte","NC","America/New_York","CLT","American Airlines Inc.",35.2083,-80.8303,25.8844530626212,0.0679353604082501
2022,6,"Charlotte","NC","America/New_York","CLT","Delta Air Lines Inc.",35.2083,-80.8303,9.24511930585683,0.014957264957265
2022,6,"Charlotte","NC","America/New_York","CLT","Frontier Airlines Inc.",35.2083,-80.8303,24.7264957264957,0.0330578512396694
2022,6,"Charlotte","NC","America/New_York","CLT","JetBlue Airways",35.2083,-80.8303,24.7241379310345,0.0333333333333333
2022,6,"Charlotte","NC","America/New_York","CLT","Southwest Airlines Co.",35.2083,-80.8303,17.205,0.0099009900990099
2022,6,"Charlotte","NC","America/New_York","CLT","Spirit Air Lines",35.2083,-80.8303,36.125,0
2022,6,"Charlotte","NC","America/New_York","CLT","United Air Lines Inc.",35.2083,-80.8303,18.3661971830986,0.0718954248366013
2022,6,"Chicago","IL","America/Chicago","ORD","Alaska Airlines Inc.",41.8375,-87.6866,12.78515625,0.00775193798449612
2022,6,"Chicago","IL","America/Chicago","ORD","American Airlines Inc.",41.8375,-87.6866,25.4711274060495,0.0582649978420371
2022,6,"Chicago","IL","America/Chicago","ORD","Delta Air Lines Inc.",41.8375,-87.6866,12.7105911330049,0.0356294536817102
2022,6,"Chicago","IL","America/Chicago","ORD","Frontier Airlines Inc.",41.8375,-87.6866,32.9210526315789,0
2022,6,"Chicago","IL","America/Chicago","ORD","JetBlue Airways",41.8375,-87.6866,54.4883720930233,0.0444444444444444
2022,6,"Chicago","IL","America/Chicago","ORD","Southwest Airlines Co.",41.8375,-87.6866,31.2216494845361,0.0177215189873418
2022,6,"Chicago","IL","America/Chicago","ORD","Spirit Air Lines",41.8375,-87.6866,18.8075040783034,0.0032520325203252
2022,6,"Chicago","IL","America/Chicago","ORD","United Air Lines Inc.",41.8375,-87.6866,17.0088091353997,0.0246618933969769
2022,6,"Dallas","TX","America/Chicago","DFW","Alaska Airlines Inc.",32.7935,-96.7667,12.6111111111111,0.00613496932515337
2022,6,"Dallas","TX","America/Chicago","DFW","American Airlines Inc.",32.7935,-96.7667,25.7387295948575,0.0477609536082474
2022,6,"Dallas","TX","America/Chicago","DFW","Delta Air Lines Inc.",32.7935,-96.7667,12.1497695852535,0.050328227571116
2022,6,"Dallas","TX","America/Chicago","DFW","Frontier Airlines Inc.",32.7935,-96.7667,27.1389645776567,0.00271739130434783
2022,6,"Dallas","TX","America/Chicago","DFW","JetBlue Airways",32.7935,-96.7667,44,0.0508474576271186
2022,6,"Dallas","TX","America/Chicago","DFW","Spirit Air Lines",32.7935,-96.7667,20.5725806451613,0
2022,6,"Dallas","TX","America/Chicago","DFW","United Air Lines Inc.",32.7935,-96.7667,16.6424778761062,0.0341880341880342
2022,6,"Denver","CO","America/Denver","DEN","Alaska Airlines Inc.",39.762,-104.8758,12.7251461988304,0.00581395348837209
2022,6,"Denver","CO","America/Denver","DEN","Allegiant Air",39.762,-104.8758,29.78,0.0384615384615385
2022,6,"Denver","CO","America/Denver","DEN","American Airlines Inc.",39.762,-104.8758,27.1140350877193,0.05
2022,6,"Denver","CO","America/Denver","DEN","Delta Air Lines Inc.",39.762,-104.8758,18.3147268408551,0.0453514739229025
2022,6,"Denver","CO","America/Denver","DEN","Frontier Airlines Inc.",39.762,-104.8758,13.2089552238806,0.00385462555066079
2022,6,"Denver","CO","America/Denver","DEN","JetBlue Airways",39.762,-104.8758,82.6325301204819,0.0348837209302326
2022,6,"Denver","CO","America/Denver","DEN","Southwest Airlines Co.",39.762,-104.8758,21.4462099125364,0.0112424329778034
2022,6,"Denver","CO","America/Denver","DEN","Spirit Air Lines",39.762,-104.8758,19.228813559322,0.00840336134453781
2022,6,"Denver","CO","America/Denver","DEN","United Air Lines Inc.",39.762,-104.8758,20.0828753898708,0.0247682502896871
2022,6,"Las Vegas","NV","America/Los_Angeles","LAS","Alaska Airlines Inc.",36.2333,-115.2654,7.42439024390244,0.0120481927710843
2022,6,"Las Vegas","NV","America/Los_Angeles","LAS","Allegiant Air",36.2333,-115.2654,22.3426294820717,0.0208062418725618
2022,6,"Las Vegas","NV","America/Los_Angeles","LAS","American Airlines Inc.",36.2333,-115.2654,24.206334841629,0.0498710232158212
2022,6,"Las Vegas","NV","America/Los_Angeles","LAS","Delta Air Lines Inc.",36.2333,-115.2654,14.6390728476821,0.032051282051282
2022,6,"Las Vegas","NV","America/Los_Angeles","LAS","Frontier Airlines Inc.",36.2333,-115.2654,12.2429752066116,0.00493421052631579
2022,6,"Las Vegas","NV","America/Los_Angeles","LAS","Hawaiian Airlines Inc.",36.2333,-115.2654,9.43396226415094,0
2022,6,"Las Vegas","NV","America/Los_Angeles","LAS","JetBlue Airways",36.2333,-115.2654,50.3516949152542,0.0125523012552301
2022,6,"Las Vegas","NV","America/Los_Angeles","LAS","Southwest Airlines Co.",36.2333,-115.2654,19.000796178344,0.00364905600507695
2022,6,"Las Vegas","NV","America/Los_Angeles","LAS","Spirit Air Lines",36.2333,-115.2654,14.9345327336332,0.0103857566765579
2022,6,"Las Vegas","NV","America/Los_Angeles","LAS","United Air Lines Inc.",36.2333,-115.2654,15.7934362934363,0.0326797385620915
2022,6,"Los Angeles","CA","America/Los_Angeles","LAX","Alaska Airlines Inc.",34.1141,-118.4068,10.6871508379888,0.0137741046831956
2022,6,"Los Angeles","CA","America/Los_Angeles","LAX","Allegiant Air",34.1141,-118.4068,13.7094972067039,0.0478723404255319
